year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2016	12380	1467	Goucher	26	1655281	Bulnes, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1655281	So	7	0	7		10		10	20	0.500	17	0.850		1		4	4	1																	
2016	12380	1467	Goucher	27	1655282	Munro, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1655282	So	7	0	7				0	1		1	1.000				4		1	8	25	0.320	1	60												
2016	12380	1467	Goucher	99	1768606	Lasorda, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768606	Fr	7	0	7		3	1	4	10	0.300	6	0.600		2		3	4																		
2016	12380	1467	Goucher	40	1655286	Steinmetz, Carsten	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1655286	So	6	0	6		1		1	4	0.250	2	0.500				2	5	1																	
2016	12380	1467	Goucher	2	1768596	Carrigan, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768596	Fr	6	0	6				0								1	2							6		2,387	9	13.574	11	0.550					
2016	12380	1467	Goucher	29	1768600	Dickens, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768600	Fr	6	0	6				0	1							2		5				1	60												
2016	12380	1467	Goucher	25	1655280	Heimbach, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1655280	So	6	0	6		2	1	3	3	0.667	2	0.667				4	5					1	60												
2016	12380	1467	Goucher	16	1781036	Bowden, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781036	N/A	6	0	6		1		1	6	0.167	2	0.333				6	6	4																	
2016	12380	1467	Goucher	34	1768602	Harmon, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768602	Fr	6	0	6				0								2	1		5	22	0.227	1	60												
2016	12380	1467	Goucher	20	1768599	Del Vecchio, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768599	Fr	6	0	6		1	1	2	3	0.333	2	0.667				2	5	2				1	60												
2016	12380	1467	Goucher	38	1439796	Brennan, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439796	Sr	6	0	6				0								3	1					2	90												
2016	12380	1467	Goucher	7	1768598	Waligurski, Dave	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768598	Sr	5	0	5		2		2	4	0.500	3	0.750				3	1																		
2016	12380	1467	Goucher	14	1655276	Ellis, Ruel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1655276	So	2	1	2	1	1		1	1	1.000	1	1.000				1																			
2016	12380	1467	Goucher	30	1768601	Hill, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768601	Fr	2	1	2	1			0																											
2016	12380	11062	Green Mountain	03	1669518	Hay, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669518	So	14	2	14	2			0								5	2	3	112	280	0.400	2	90												
2016	12380	11062	Green Mountain	04	1669519	Laymon, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669519	Sr	14	13	14	13	9	5	14	69	0.130	34	0.493		1		66	30	19	2	42	0.048	7	330												
2016	12380	11062	Green Mountain	05	1669520	Baldwin, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669520	Jr	14	14	14	14			0								23	8	12				13	690												
2016	12380	11062	Green Mountain	02	1773164	Burns, Luc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773164	Jr	14	14	14	14			0								26	9	8				3	150												
2016	12380	11062	Green Mountain	17	1773170	Surdam, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773170	Fr	14	14	14	14	13		13	49	0.265	31	0.633		5		19	24	2																	
2016	12380	11062	Green Mountain	10	1773166	Durant, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773166	Fr	14	3	14	3	12	4	16	64	0.188	31	0.484	1	7		11	27	6																	
2016	12380	11062	Green Mountain	11	1773167	Gerken, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773167	Fr	14	14	14	14	16	9	25	71	0.225	36	0.507		6		21	30	11				8	210												
2016	12380	11062	Green Mountain	9	1780885	Haggerty, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780885	N/A	13	13	13	13			0								6	7	7				4	180												
2016	12380	11062	Green Mountain	12	1669521	Parsons, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669521	Sr	13	13	13	13	8	20	28	58	0.138	31	0.534		1	1	73	37	12				10	480												
2016	12380	11062	Green Mountain	08	1773165	Vicar, Oliver	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773165	Fr	13	12	13	12	3	9	12	9	0.333	5	0.556				5	26					6	240												
2016	12380	11062	Green Mountain	14	1773169	McKenna, Brenden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773169	Fr	12	12	12	12	26	6	32	113	0.230	72	0.637	1	5		32	27	10				12	540												
2016	12380	11062	Green Mountain	07	1669522	Wright, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669522	So	12	3	12	3	6	2	8	34	0.176	23	0.676		2		16	16	4				5	270												
2016	12380	11062	Green Mountain	13	1773168	Falk, Arun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773168	Fr	12	12	12	12			0								15	6	2						12	12	43,016	169	14.144	114	0.403					
2016	12380	11062	Green Mountain	18	1773171	Cooper, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773171	Jr	11	0	11				0								3	2	6				6	300												
2016	12380	11062	Green Mountain	15	1773172	Lachman, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773172	Sr	8	2	8	2			0									1					2	90												
2016	12380	11062	Green Mountain	19	1783521	Diethelm, Carl	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783521	N/A	3	2	3	2			0								1								2	2	7,200	28	14.000	17	0.378					
2016	12380	11062	Green Mountain	16	1773173	Lamson, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773173	So	2	0	2				0																											
2016	12380	11062	Green Mountain	01	1773163	Patton, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1773163	Fr	1	0	1				0										1																	
2016	12380	11062	Green Mountain	9	1549455	Haggerty Perrault, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549455	Sr	1	1	1	1			0								2	1	3																	
2016	12380	263	Greensboro	33	1769882	Avedesian, Jonathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769882	N/A	16	14	16	14	20	7	27	48	0.417	32	0.667		4		13	16	3				2	60												
2016	12380	263	Greensboro	19	1550616	Sterling, Tamarie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1550616	So	16	0	16		8	8	16	28	0.286	18	0.643				27	14	3				6	240												
2016	12380	263	Greensboro	40	1429182	Gianelle, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429182	Sr	16	15	16	15			0	1		1	1.000				26	9	17	1	7	0.143	1	60												
2016	12380	263	Greensboro	26	1429183	Gonzalez, Gianni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429183	Sr	16	2	16	2	23	3	26	112	0.205	57	0.509	1	6	1	39	18	8	49	126	0.389	4	150												
2016	12380	263	Greensboro	11	1664225	Jelks, Lamar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664225	Fr	15	13	15	13	8	2	10	38	0.211	21	0.553	1			92	22	14	127	244	0.520														
2016	12380	263	Greensboro	18	1769879	Mehrtens, Victor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769879	N/A	15	8	15	8	1	4	5	11	0.091	7	0.636				26	13	4				3	120												
2016	12380	263	Greensboro	3	1660070	Speller, Jervon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660070	Fr	15	0	15		15	10	25	69	0.217	36	0.522				16	16	3				2	120												
2016	12380	263	Greensboro	8	1555548	Schmitt, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555548	So	15	12	15	12		1	1	2		1	0.500				37	10	20				8	420												
2016	12380	263	Greensboro	20	1550617	Stump, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1550617	So	15	0	15		7	4	11	32	0.219	14	0.438	1			19	15	5	1	2	0.500	1	60												
2016	12380	263	Greensboro	12	1429188	Radcliffe, Denis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429188	Sr	14	13	14	13	29	12	41	100	0.290	56	0.560		2		25	21	5																	
2016	12380	263	Greensboro	14	1555549	Wolf, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555549	So	14	2	14	2	14	6	20	37	0.378	28	0.757	2	2		12	7					1	60												
2016	12380	263	Greensboro	27	1429191	Weir, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429191	Sr	14	2	14	2	1	2	3	4	0.250	3	0.750				21	10	5				3	90												
2016	12380	263	Greensboro	23	1769881	Johnson, Deandre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769881	N/A	14	8	14	8		1	1								25	5	13				8	510												
2016	12380	263	Greensboro	7	1429190	Stringfellow, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429190	Sr	13	8	13	8	20	19	39	88	0.227	38	0.432				16	29	2				7	480												
2016	12380	263	Greensboro	35	1772828	Cordell, Callum	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772828	N/A	12	3	12	3			0								14	3	4																	
2016	12380	263	Greensboro	25	1429189	Stencel, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429189	Sr	12	12	12	12	1	1	2	2	0.500	1	0.500				18	9	8				1	60												
2016	12380	263	Greensboro	15	1769878	Bane, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769878	N/A	12	8	12	8	3	4	7	16	0.188	8	0.500				9	6	4				1	30												
2016	12380	263	Greensboro	21	1769880	Danser, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769880	N/A	11	11	11	11			0								35	11	1						11	8	38,948	124	11.461	134	0.519					
2016	12380	263	Greensboro	2	1769874	Scott, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769874	N/A	10	5	10	5	4	6	10	7	0.571	4	0.571				14	14	6				1	30												
2016	12380	263	Greensboro	13	1769877	Nadler, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769877	N/A	9	6	9	6			0								6	4	10				7	420												
2016	12380	263	Greensboro	4	1769875	Ganley, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769875	N/A	9	0	9		2	1	3	9	0.222	3	0.333				4	2	2				1	30												
2016	12380	263	Greensboro	26	1778667	Jones, Detione	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778667	N/A	7	4	7	4			0								15	6		1	1	1.000			6	4	18,754	62	11.901	47	0.431					
2016	12380	263	Greensboro	9	1769876	Ballard, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769876	N/A	6	4	6	4			0								3	4	5				1	30												
2016	12380	263	Greensboro	36	1781047	Leonard, Patric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781047	N/A	5	0	5		2		2	11	0.182	6	0.545				5	2					2	90												
2016	12380	263	Greensboro	28	1772817	Woods, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772817	N/A	4	0	4				0	1							1			8	16	0.500	1	30												
2016	12380	263	Greensboro	6	1772815	Schutzius, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772815	N/A	3	0	3			1	1								2	1																		
2016	12380	263	Greensboro	22	1772816	Jack, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772816	N/A	3	0	3				0								2	1	2																	
2016	12380	263	Greensboro	29	1782842	Spain, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782842	N/A	2	0	2				0										1																	
2016	12380	263	Greensboro	16	1660073	Lassiter, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660073	Fr	1	0	1				0								1																			
2016	12380	1112	Guilford	7	1651969	Forrestal, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651969	So	17	1	17	1	1	2	3	1	1.000	1	1.000				22	6	13				16	900												
2016	12380	1112	Guilford	9	1434459	Wiesenberg, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434459	Sr	17	3	17	3	10	7	17	41	0.244	24	0.585	1		1	17	23	3				1	60												
2016	12380	1112	Guilford	10	1434464	Davis, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434464	Sr	17	17	17	17	3	2	5	8	0.375	5	0.625				27	14	16				8	420												
2016	12380	1112	Guilford	13	1434466	Hughey, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434466	Sr	17	15	17	15	15	2	17	40	0.375	23	0.575	3	2		17	12	4				4	210												
2016	12380	1112	Guilford	21	1434470	Manning, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434470	Sr	17	17	17	17			0								83	8	7	132	261	0.506	4	150												
2016	12380	1112	Guilford	24	1434471	Haupt, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434471	Sr	17	0	17		12	5	17	76	0.158	37	0.487	1	2		12	12	2				6	270												
2016	12380	1112	Guilford	37	1434476	Haupt, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434476	Sr	17	14	17	14	16	7	23	73	0.219	36	0.493	2	5		28	24	5				7	240												
2016	12380	1112	Guilford	47	1434477	Fiore, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434477	Sr	17	17	17	17	26	29	55	82	0.317	46	0.561		6		32	34	1				2	90												
2016	12380	1112	Guilford	18	1541872	Felipe, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541872	Jr	17	17	17	17	1		1	2	0.500	1	0.500				28	4	10				2	90												
2016	12380	1112	Guilford	6	1541885	Damiano, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541885	Jr	17	0	17		5	3	8	36	0.139	17	0.472		1		5	8																		
2016	12380	1112	Guilford	8	1651970	Bowen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651970	So	17	17	17	17	1		1	3	0.333	1	0.333				21	6	7				3	120												
2016	12380	1112	Guilford	12	1651972	Styles, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651972	So	17	17	17	17		1	1								34	17	5				1	60	17	16	59,913	156	9.374	185	0.543					
2016	12380	1112	Guilford	22	1651975	Brownlee, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651975	Jr	17	2	17	2	8	7	15	70	0.114	38	0.543				12	15	2				9	450												
2016	12380	1112	Guilford	4	1755281	Berkowitz, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755281	Fr	17	17	17	17	27	9	36	81	0.333	50	0.617		4		29	24	7				3	150												
2016	12380	1112	Guilford	35	1755286	Parrish, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755286	Fr	16	0	16				0	6		2	0.333				19	2		42	93	0.452														
2016	12380	1112	Guilford	15	1434458	McDonagh, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434458	Sr	16	0	16		10	5	15	32	0.312	23	0.719	1			25	13	4																	
2016	12380	1112	Guilford	38	1541873	Fries, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541873	Jr	16	16	16	16			0	1		1	1.000				39	9	12				6	270												
2016	12380	1112	Guilford	2	1755287	Ramey, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755287	Fr	15	0	15				0								9	1	1	3	5	0.600	1	60												
2016	12380	1112	Guilford	28	1755283	Eggleston, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755283	Fr	15	0	15		9		9	20	0.450	14	0.700		3	1	6	6					1	30												
2016	12380	1112	Guilford	48	1541880	Padden, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541880	Jr	8	0	8				0	6		4	0.667																							
2016	12380	1112	Guilford	16	1755285	Kiley, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755285	Fr	8	0	8				0	4		2	0.500				4	1	2																	
2016	12380	1112	Guilford	27	1651982	Winbush, Devon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651982	So	7	0	7				0	1								1																		
2016	12380	1112	Guilford	33	1541871	Evans Jr., Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541871	Jr	7	0	7				0								3		1																	
2016	12380	1112	Guilford	32	1651978	Haaland, Anders	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651978	So	3	0	3				0																3		1,393	8	20.675	3	0.273					
2016	12380	1112	Guilford	30	1755288	Tomlin, Banks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755288	Fr	3	0	3				0									1																		
2016	12380	1112	Guilford	19	1755282	Boone, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755282	So	2	0	2		1		1	2	0.500	2	1.000				1																			
2016	12380	1112	Guilford	49	1651983	Estevez, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651983	Jr	2	0	2				0																											
2016	12380	1112	Guilford	42	1651980	Aust, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651980	So	2	0	2				0	1																										
2016	12380	1112	Guilford	5	1541870	Driscoll, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541870	Jr	2	0	2				0	1									1																	
2016	12380	1112	Guilford	11	1780006	Woodward, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780006	N/A	1	0	1				0																											
2016	12380	1112	Guilford	29	1770765	Fries, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770765	Fr	1	0	1				0								1																			
2016	12380	1112	Guilford	99	1770766	Nichols, Larry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770766	Jr	1	0	1				0																											
